vowel,vowel_ethnicity,f11,f21,f31,f12,f22,f32,f13,f23,f33,f14,f24,f34,f15,f25,f35,participant,ethnicity,predicted_ethnicity
u,u_EA,-1.029119967,-0.602399345,0.647840575,-1.259566629,-0.602399345,0.64706297,-1.238840498,-0.580922009,0.625835758,-1.226101472,-0.634104275,0.613040701,-1.035376505,-0.674109609,0.679212697,25,EA,EA
u,u_EA,-1.174301977,0.151931005,0.56860723,-1.259566629,0.142956586,0.582394789,-1.264815984,0.144243587,0.584881322,-1.449245024,0.032790955,0.576568722,-1.47164596,0.118183481,0.579902058,25,EA,W
?,?_W,-0.696365037,-0.198709876,0.60036584,-0.631534502,-0.163357357,0.614322506,-0.644760264,-0.156979204,0.604615741,-0.66417835,-0.075889047,0.577534782,-0.755724882,0.070333664,0.611378235,26,W,W
?,?_W,-0.668713505,-0.168856913,0.620602619,-0.612734238,-0.193044139,0.640028731,-0.599922675,-0.151544408,0.643705957,-0.602755538,-0.068379624,0.621019894,-0.667199501,0.142889885,0.610113746,26,W,W
æ,æ_W,-0.631534502,0.272122008,0.630982616,-0.574781686,0.280953388,0.624767556,-0.54622774,0.280953388,0.625183097,-0.581702128,0.30470197,0.64736971,-0.590070378,0.294923347,0.66269259,26,W,EA
æ,æ_W,-0.64772323,0.271530467,0.621436995,-0.617041495,0.263808421,0.618513627,-0.625712069,0.249393757,0.616420262,-0.658163295,0.265595732,0.619349747,-0.715233521,0.260224188,0.640028731,26,W,EA
æ,æ_W,-0.580314203,0.282125034,0.645743032,-0.583091983,0.267379854,0.642889963,-0.59568837,0.265000317,0.637569713,-0.644760264,0.293766609,0.670266874,-0.755724882,0.287962762,0.674625906,26,W,EA
æ,æ_W,-0.658163295,0.302983264,0.664691392,-0.617041495,0.313818842,0.664691392,-0.604174984,0.302983264,0.673438962,-0.598509247,0.30470197,0.67106084,-0.624261743,0.329017558,0.713785785,26,W,EA
æ,æ_W,-0.665687785,0.268567502,0.668279197,-0.624261743,0.275663925,0.641664723,-0.612734238,0.262615104,0.647775966,-0.628619048,0.259026583,0.645743032,-0.716822084,0.270346335,0.663892351,26,W,EA
æ,æ_W,-0.552952715,0.204226786,0.624351842,-0.554303154,0.197877558,0.619767546,-0.581702128,0.204226786,0.622270676,-0.61560368,0.222414807,0.63180838,-0.674792552,0.24271695,0.645335949,26,W,EA
?,?_W,-0.874955246,-0.013394069,0.650615149,-0.8065833,0.026703824,0.660689786,-0.799650863,0.116985232,0.675021241,-0.847405294,0.238444743,0.67541642,-0.932442337,0.297809352,0.712263714,26,W,EA
?,?_W,-0.863844021,0.07394508,0.655060499,-0.836594378,0.055756146,0.666287561,-0.820594037,0.090391643,0.62932904,-0.874955246,0.17533232,0.658682962,-1.03190313,0.226755899,0.680539584,26,W,EA
?,?_W,-0.801379472,-0.066718495,0.666686206,-0.721602969,-0.015757205,0.684854162,-0.683980978,0.042452181,0.679753111,-0.723201691,0.17728481,0.653446293,-0.903285753,0.263808421,0.702697925,26,W,EA
?,?_W,-0.888076334,-0.052709201,0.616420262,-0.856504538,-0.080085444,0.619349747,-0.840185046,-0.116920443,0.64043798,-0.808323944,-0.13630431,0.651424866,-0.822359262,-0.165187184,0.691096867,26,W,W
?,?_W,-0.968590851,0.015301192,0.608847656,-0.948347245,-0.046183892,0.644113704,-0.922628715,-0.135415026,0.642073303,-0.928505324,-0.178090589,0.653850089,-0.910978098,-0.232415522,0.687590142,26,W,EA
?,?_W,-0.888076334,-0.001661436,0.657476932,-0.736084317,0.037230237,0.653446293,-0.716822084,0.107269681,0.675021241,-0.744221058,0.18311951,0.672250608,-0.836594378,0.249393757,0.70615216,26,W,W
?,?_W,-0.764023685,-0.036475078,0.63797997,-0.777446706,-0.037280555,0.63015617,-0.780830804,0.017592143,0.608847656,-0.834803867,0.1266073,0.599939855,-0.893752792,0.230461894,0.616839286,26,W,W
?,?_W,-0.930471893,-0.035670249,0.648182058,-0.757379143,-0.024470132,0.663892351,-0.729622259,0.017592143,0.66349259,-0.762358406,0.140194465,0.678572241,-0.910978098,0.27743019,0.695366231,26,W,W
?,?_W,-0.884309851,0.060151758,0.577534782,-0.849218531,-0.022880306,0.605463558,-0.833016557,-0.093633492,0.605887197,-0.822359262,-0.16061888,0.619767546,-0.81531698,-0.178090589,0.615581688,26,W,W
?,?_W,-0.867534062,0.02896883,0.634281589,-0.878686594,-0.040508968,0.640847061,-0.849218531,-0.061751597,0.651020089,-0.820594037,-0.103916359,0.667084692,-0.782527157,-0.135415026,0.688760417,26,W,W
?,?_W,-0.697923884,-0.359670306,0.686027642,-0.704183685,-0.347508741,0.680932589,-0.670229806,-0.211096885,0.674625906,-0.64772323,-0.014968873,0.627258217,-0.734464883,0.195326536,0.628501226,26,W,EA
?,?_W,-0.760695895,-0.254198562,0.678572241,-0.701048886,-0.254198562,0.705768945,-0.679376211,-0.187410321,0.666686206,-0.653675628,-0.053527866,0.60757996,-0.677845989,0.123181466,0.618513627,26,W,EA
?,?_W,-0.769036227,-0.32254814,0.638799978,-0.713647478,-0.34531335,0.657476932,-0.680908779,-0.266283301,0.635104634,-0.650695,-0.054347203,0.61222034,-0.713647478,0.194687763,0.626013662,26,W,EA
?,?_W,-0.739331073,-0.254198562,0.657074598,-0.693254614,-0.257206083,0.680146425,-0.673269322,-0.20726913,0.64736971,-0.670229806,-0.080085444,0.621436995,-0.705754777,0.119743855,0.621436995,26,W,EA
a?,a?_W,-0.6611663,0.113526218,0.593099299,-0.64772323,0.046906531,0.596952868,-0.699485164,0.160896373,0.596097802,-0.829451491,0.363607886,0.626843538,-0.946345242,0.462688606,0.722493014,26,W,W
a?,a?_W,-0.622813517,0.055756146,0.626843538,-0.59568837,0.072502078,0.605463558,-0.628619048,0.257827542,0.610956916,-0.912910466,0.403285135,0.686027642,-0.687062644,0.494910677,0.769612514,26,W,W
a?,a?_W,-0.653675628,0.063071468,0.635104634,-0.650695,0.018354629,0.628087061,-0.638860542,0.172723055,0.608002704,-0.865687339,0.355479962,0.66309267,-0.61848138,0.463665646,0.708830562,26,W,W
a?,a?_W,-0.622813517,-0.079244754,0.617258134,-0.617041495,-0.017335738,0.602067969,-0.691703024,0.24271695,0.58231636,-0.912910466,0.380199115,0.653446293,-0.519771171,0.474833521,0.766731705,26,W,W
a?,a?_W,-0.649208011,0.004540135,0.539794454,-0.621367385,0.063800065,0.590091778,-0.712063946,0.235995262,0.613902426,-0.901371876,0.398606156,0.686027642,-0.597097814,0.412063916,0.723246593,26,W,W
a?,a?_W,-0.668713505,-0.070043518,0.642889963,-0.640332213,0.001444157,0.601642708,-0.656665167,0.217430373,0.633457865,-0.91678644,0.382849527,0.67896602,-0.729622259,0.428382483,0.706535228,26,W,EA
a?,a?_W,-0.638860542,0.006084536,0.597380127,-0.602755538,0.050603393,0.590521978,-0.653675628,0.19276899,0.578405862,-0.983009226,0.350024412,0.66229235,-0.693254614,0.471932165,0.724752051,26,W,W
a?,a?_W,-0.643282068,-0.055167211,0.635104634,-0.590070378,0.022158361,0.618931775,-0.670229806,0.224897738,0.608425269,-0.729622259,0.392333265,0.679359643,-0.734464883,0.438948619,0.710739324,26,W,EA
a?,a?_W,-0.6611663,-0.070043518,0.623935955,-0.637391034,-0.047811232,0.604191562,-0.658163295,0.0586887,0.591811468,-0.801379472,0.305274216,0.641255976,-1.010350572,0.400168249,0.671457587,26,W,EA
a?,a?_W,-1.09484525,0.101675261,0.543858582,-1.03190313,0.297232817,0.581014559,-1.023226286,0.381790205,0.631395584,-1.085607309,0.408458452,0.718338145,-1.152140155,0.409489912,0.772843534,26,W,EA
a?,a?_W,-0.627164503,0.162217377,0.620185169,-0.590070378,0.099569258,0.615581688,-0.611302598,0.169451871,0.622687256,-0.752424549,0.348929721,0.695366231,-0.694808616,0.512734789,0.770331421,26,W,W
a?,a?_W,-0.598509247,0.128657181,0.58448227,-0.566539881,0.059420496,0.599513689,-0.609873005,0.18311951,0.606733937,-0.934416671,0.411035109,0.591381823,-0.544888155,0.48921536,0.75585415,26,W,W
a?,a?_W,-0.630075713,-0.028455789,0.63180838,-0.611302598,0.016829076,0.630569479,-0.691703024,0.262615104,0.644521285,-0.91678644,0.43644298,0.729629194,-0.787633551,0.449404278,0.75073718,26,W,EA
a?,a?_W,-0.617041495,0.042452181,0.625183097,-0.602755538,-0.013394069,0.624351842,-0.641806053,0.181825849,0.623935955,-0.867534062,0.398606156,0.705385583,-0.745856381,0.457789037,0.734110158,26,W,W
a?,a?_W,-0.609873005,-0.048625896,0.632633463,-0.61560368,0.022158361,0.621853922,-0.723201691,0.293187738,0.635515903,-0.92458375,0.433931047,0.631395584,-0.744221058,0.442944628,0.659486175,26,W,EA
a?,a?_W,-0.635923683,-0.025265993,0.51691016,-0.599922675,0.052078319,0.596525426,-0.704183685,0.269753742,0.62932904,-0.930471893,0.434936577,0.672646883,-0.688607046,0.457297757,0.684854162,26,W,W
a?,a?_W,-0.627164503,-0.037280555,0.673834767,-0.581702128,-0.004776703,0.641255976,-0.61416793,0.14691944,0.638390058,-0.831232435,0.371134803,0.654253722,-0.797925237,0.403285135,0.637569713,26,W,EA
a?,a?_W,-0.630075713,0.009166203,0.578841118,-0.61560368,0.04393917,0.577534782,-0.693254614,0.239056177,0.599939855,-0.962474624,0.415144,0.726255245,-1.252870402,0.490166835,0.770331421,26,W,W
a?,a?_W,-0.607019936,-0.012607597,0.646556702,-0.577544118,0.02896883,0.635927002,-0.671748409,0.288544665,0.664691392,-0.785928521,0.484922485,0.759493165,-0.784226393,0.461710611,0.779630487,26,W,EA
a?,a?_W,-0.622813517,-0.058453985,0.685636635,-0.583091983,-0.033259641,0.642073303,-0.670229806,0.215554786,0.629742691,-0.860167546,0.420256486,0.67106084,-0.677845989,0.469507921,0.710357863,26,W,EA
a?,a?_W,-1.034084156,0.073223839,0.597807204,-0.956395578,0.301835817,0.62932904,-0.962474624,0.372740369,0.678178308,-1.060634388,0.401727906,0.727756184,-1.184602431,0.400168249,0.775349353,26,W,EA
a?,a?_W,-0.605596449,0.070333664,0.608847656,-0.59568837,0.021398771,0.61222034,-0.590070378,0.162877226,0.609691894,-0.825899089,0.372205467,0.700003024,-0.638860542,0.495856751,0.767452686,26,W,W
?,?_W,-0.840185046,0.066709158,0.59908734,-0.742588405,0.256026281,0.618513627,-0.710482918,0.311547404,0.66189195,-0.729622259,0.342887406,0.697687315,-0.847405294,0.366302579,0.748168843,26,W,W
?,?_W,-0.899461656,0.289126229,0.68953984,-0.80484568,0.27743019,0.689929324,-0.797925237,0.280367049,0.688370478,-0.827673712,0.28679794,0.683679304,-1.012485045,0.28738052,0.717201996,26,W,EA
?,?_W,-0.905203299,0.301261599,0.658281113,-0.767362587,0.33680836,0.680539584,-0.759036144,0.324538268,0.689929324,-0.785928521,0.346736737,0.678572241,-0.893752792,0.345088838,0.714925819,26,W,EA
?,?_W,-0.840185046,0.20864738,0.48921536,-0.744221058,0.210535955,0.550147911,-0.690153837,0.220548554,0.574042854,-0.707328342,0.19276899,0.614742409,-0.930471893,0.146248974,0.507140369,26,W,W
?,?_W,-0.92458375,0.343988728,0.689929324,-0.737706377,0.316085132,0.709976256,-0.679376211,0.324538268,0.680539584,-0.694808616,0.346736737,0.678572241,-0.865687339,0.3390232,0.742273468,26,W,EA
?,?_W,-0.707328342,0.34783383,0.682503064,-0.687062644,0.322291076,0.673834767,-0.690153837,0.314385896,0.675811443,-0.757379143,0.309840434,0.697687315,-0.789341493,0.293187738,0.71150181,26,W,EA
?,?_W,-0.780830804,0.305274216,0.686027642,-0.716822084,0.299536965,0.684854162,-0.762358406,0.288544665,0.685636635,-0.954377414,0.294923347,0.716064555,-1.159538462,0.268567502,0.741534097,26,W,EA
?,?_W,-0.87123777,0.324538268,0.640028731,-0.745856381,0.308700832,0.640028731,-0.721602969,0.283879933,0.652233927,-0.752424549,0.2667855,0.653446293,-0.841985227,0.227374519,0.624767556,26,W,W
?,?_W,-0.81531698,0.011471237,0.569660726,-0.737706377,0.201057211,0.563935099,-0.755724882,0.275663925,0.64043798,-0.841985227,0.319474966,0.716064555,-1.040655922,0.342887406,0.734110158,26,W,W
?,?_W,-0.905203299,0.3390232,0.622270676,-0.752424549,0.334032893,0.656672103,-0.734464883,0.332920546,0.648993746,-0.750778458,0.336253883,0.653042335,-0.843788654,0.327340175,0.689150205,26,W,W
?,?_W,-1.008220646,0.295501215,0.642073303,-0.811814349,0.314385896,0.650210045,-0.712063946,0.311547404,0.653850089,-0.731233862,0.332363908,0.691096867,-0.92458375,0.335699098,0.746698254,26,W,W
?,?_W,-0.762358406,0.27743019,0.661491389,-0.674792552,0.275074476,0.687199746,-0.673269322,0.290288345,0.692651473,-0.707328342,0.297809352,0.712644449,-0.796202584,0.301835817,0.728131067,26,W,EA
?,?_W,-0.667199501,0.327899615,0.594385472,-0.667199501,0.312115748,0.596525426,-0.687062644,0.302983264,0.51644709,-0.707328342,0.301835817,0.53707583,-0.792766154,0.288544665,0.576226737,26,W,W
?,?_W,-0.841985227,0.276253026,0.663892351,-0.782527157,0.283295309,0.667084692,-0.831232435,0.27919334,0.667881187,-0.964509213,0.288544665,0.682895298,-1.220782088,0.305274216,0.708448372,26,W,EA
?,?_W,-0.991342608,0.38812937,0.788843876,-0.841985227,0.343988728,0.692263048,-0.747494383,0.335144005,0.665090673,-0.789341493,0.314952629,0.683679304,-0.94036317,0.305846135,0.708448372,26,W,EA
?,?_W,-1.740418341,0.311547404,0.66229235,-0.769036227,0.328458743,0.677389975,-0.732848068,0.330692133,0.675021241,-0.767362587,0.352210205,0.699617445,-0.880557501,0.332920546,0.700773737,26,W,W
?,?_W,-0.697923884,0.415656427,0.732618733,-0.712063946,0.373809317,0.70615216,-0.724802972,0.36036464,0.723999605,-0.752424549,0.367378426,0.733364723,-0.840185046,0.359823075,0.757311346,26,W,EA
?,?_W,-0.862004094,0.298385555,0.639619314,-0.777446706,0.299536965,0.673834767,-0.818831922,0.299536965,0.705385583,-0.92458375,0.322291076,0.726255245,-1.231364197,0.330134253,0.760219381,26,W,EA
?,?_W,-0.755724882,0.327340175,0.686418496,-0.712063946,0.304129396,0.692263048,-0.701048886,0.288544665,0.697300842,-0.747494383,0.284464216,0.700388455,-0.907124529,0.212420969,0.67620631,26,W,EA
?,?_W,-0.680908779,0.330692133,0.701928694,-0.696365037,0.311547404,0.697687315,-0.707328342,0.280367049,0.691874472,-0.726406822,0.234154206,0.676995576,-0.789341493,0.171415865,0.641255976,26,W,EA
?,?_W,-0.744221058,0.328458743,0.659887539,-0.750778458,0.316085132,0.669472277,-0.787633551,0.335144005,0.683287378,-0.856504538,0.336253883,0.695366231,-1.006095246,0.326780421,0.695753453,26,W,EA
?,?_W,-0.708904386,0.302409705,0.670266874,-0.757379143,0.298385555,0.683287378,-0.796202584,0.305846135,0.699617445,-0.997638536,0.344538934,0.704618417,-1.162016779,0.33680836,0.732991798,26,W,EA
?,?_W,-0.822359262,0.069609813,0.615581688,-0.708904386,0.227992757,0.621436995,-0.754073354,0.276253026,0.687590142,-0.789341493,0.314952629,0.73373751,-1.03626995,0.326220354,0.777492211,26,W,EA
?,?_W,-0.920677495,0.322291076,0.694591337,-0.808323944,0.306417726,0.683679304,-0.801379472,0.316650903,0.70691815,-0.903285753,0.33180696,0.725879658,-1.081020145,0.328458743,0.759856339,26,W,EA
?,?_W,-0.869384201,0.296078749,0.658682962,-0.760695895,0.311547404,0.669472277,-0.777446706,0.313818842,0.666686206,-0.827673712,0.323415303,0.704234614,-1.001857952,0.330134253,0.687980386,26,W,EA
?,?_W,-0.791052358,0.240888238,0.574042854,-0.715233521,0.251810677,0.606310656,-0.699485164,0.2667855,0.648182058,-0.685520624,0.259026583,0.64043798,-0.723201691,0.232309754,0.661090668,26,W,W
?,?_W,-0.972689217,0.374877122,0.716822993,-0.822359262,0.349477216,0.684462696,-0.750778458,0.345088838,0.694591337,-0.797925237,0.33180696,0.713405484,-0.932442337,0.311547404,0.735971316,26,W,EA
?,?_W,-0.702615057,0.334032893,0.754759859,-0.732848068,0.332363908,0.700773737,-0.734464883,0.326220354,0.717201996,-0.834803867,0.322291076,0.741534097,-1.029726851,0.323976943,0.740053712,26,W,EA
?,?_W,-0.932442337,0.301261599,0.701158871,-0.884309851,0.302409705,0.71150181,-0.907124529,0.296655949,0.731498703,-0.92458375,0.286215019,0.745962148,-1.202528647,0.265000317,0.763480844,26,W,EA
?,?_W,-0.889964909,0.357653876,0.683679304,-0.794482893,0.336253883,0.660689786,-0.736084317,0.325099277,0.678178308,-0.755724882,0.296078749,0.678572241,-0.910978098,0.218054787,0.680539584,26,W,EA
?,?_W,-0.796202584,0.002993344,0.560838436,-0.737706377,0.19276899,0.610113746,-0.779137323,0.282710343,0.653042335,-0.905203299,0.326220354,0.712263714,-1.081020145,0.33680836,0.754394829,26,W,EA
?,?_W,-0.910978098,0.314952629,0.672646883,-0.817072906,0.284464216,0.681718135,-0.831232435,0.289707456,0.69884584,-0.907124529,0.297232817,0.719094861,-1.223417135,0.314385896,0.729629194,26,W,EA
?,?_W,-0.808323944,0.298385555,0.668677049,-0.705754777,0.308700832,0.691096867,-0.682443698,0.300687052,0.709594504,-0.728013248,0.34233629,0.744119509,-0.799650863,0.351664204,0.771767687,26,W,EA
?,?_W,-0.791052358,0.284464216,0.642889963,-0.691703024,0.285048158,0.646963288,-0.694808616,0.293187738,0.674625906,-0.732848068,0.309270795,0.701928694,-0.808323944,0.328458743,0.701158871,26,W,W
?,?_W,-0.685520624,0.34783383,0.669869655,-0.696365037,0.340128784,0.669472277,-0.704183685,0.325659973,0.666686206,-0.729622259,0.335699098,0.705385583,-0.914846575,0.336253883,0.71150181,26,W,EA
?,?_W,-0.787633551,0.300112174,0.685636635,-0.712063946,0.322853347,0.700388455,-0.723201691,0.324538268,0.710739324,-0.757379143,0.3390232,0.717580856,-0.792766154,0.343438219,0.744119509,26,W,EA
?,?_W,-0.974744717,0.406392336,0.739683273,-0.817072906,0.370062992,0.693039747,-0.765691742,0.353301312,0.682110676,-0.772391935,0.359823075,0.702697925,-0.827673712,0.361987578,0.730377417,26,W,EA
?,?_W,-0.791052358,0.318910791,0.66269259,-0.7200068,0.332363908,0.67896602,-0.723201691,0.333476875,0.68953984,-0.728013248,0.332363908,0.696140524,-0.764023685,0.309840434,0.712644449,26,W,EA
?,?_W,-0.64624065,0.407942323,0.764565639,-0.713647478,0.34783383,0.725503931,-0.747494383,0.352210205,0.728880411,-0.799650863,0.362527972,0.738571132,-1.087908806,0.368453117,0.76637102,26,W,EA
?,?_W,-0.822359262,0.313251466,0.690707837,-0.785928521,0.328458743,0.695366231,-0.822359262,0.341233146,0.733364723,-0.958417823,0.335144005,0.754759859,-1.239374921,0.325659973,0.763118984,26,W,EA
?,?_W,-0.749135073,0.290288345,0.667483019,-0.710482918,0.273894535,0.663892351,-0.708904386,0.269753742,0.66309267,-0.774074021,0.2667855,0.669869655,-0.907124529,0.216805568,0.660689786,26,W,EA
?,?_W,-0.691703024,0.310978738,0.680539584,-0.713647478,0.297809352,0.677389975,-0.708904386,0.314385896,0.71150181,-0.759036144,0.274484679,0.674625906,-0.926542615,0.186990483,0.622270676,26,W,EA
?,?_W,-0.721602969,0.256026281,0.670266874,-0.744221058,0.274484679,0.659084649,-0.797925237,0.284464216,0.67660102,-0.849218531,0.305846135,0.703850663,-0.950353263,0.330692133,0.703850663,26,W,EA
?,?_W,-0.752424549,0.302983264,0.686027642,-0.754073354,0.319474966,0.720228862,-0.789341493,0.334032893,0.725503931,-0.903285753,0.343988728,0.753664369,-1.207710006,0.357110841,0.75876642,26,W,EA
?,?_W,-0.972689217,0.055756146,0.267973854,-0.995535486,0.059420496,0.271530467,-1.008220646,0.091100611,0.273304042,-1.065128778,0.142889885,0.311547404,-1.194806601,0.190846529,0.358196617,26,W,EA
?,?_W,-0.867534062,0.038725005,0.343988728,-0.836594378,0.076105686,0.320602361,-0.899461656,0.092517042,0.28679794,-1.008220646,0.160235216,0.309840434,-1.127867119,0.292028989,0.387075629,26,W,EA
?,?_W,-0.824127609,0.101675261,0.444936661,-0.882431916,0.13274438,0.352210205,-0.954377414,0.156259068,0.324538268,-1.03190313,0.19660286,0.367915916,-1.157066273,0.252413995,0.430403706,26,W,EA
?,?_W,-0.958417823,-0.000107434,0.242107751,-0.97680445,0.016065425,0.236608195,-0.989252743,0.054286638,0.239056177,-1.027555297,0.103776837,0.269753742,-1.09484525,0.206755232,0.320602361,26,W,W
?,?_W,-0.863844021,0.101675261,0.365764221,-0.880557501,0.121120318,0.335144005,-0.958417823,0.147589457,0.325099277,-1.058394746,0.190204886,0.321728488,-1.076453927,0.208017062,0.330692133,26,W,EA
?,?_W,-0.878686594,0.042452181,0.369526655,-0.884309851,0.075386002,0.354391231,-0.899461656,0.09393147,0.315519041,-0.972689217,0.127974354,0.319474966,-1.001857952,0.226755899,0.398606156,26,W,EA
e?,e?_W,-1.076453927,0.367378426,0.655060499,-1.010350572,0.415656427,0.692651473,-1.07873443,0.473383895,0.765288183,-1.194806601,0.52106817,0.799021188,-1.294485284,0.527043826,0.823168618,26,W,W
e?,e?_W,-0.991342608,0.447917289,0.735227268,-1.056160108,0.460241822,0.752201845,-1.19224578,0.497274186,0.732618733,-1.277630952,0.514128517,0.75840285,-1.300167117,0.513664157,0.795873782,26,W,EA
e?,e?_W,-1.13026808,0.394951753,0.66189195,-1.03190313,0.456806236,0.752201845,-1.169488793,0.493963707,0.772126431,-1.294485284,0.53480465,0.817014753,-1.28602261,0.548803524,0.801113968,26,W,EA
e?,e?_W,-0.972689217,0.409489912,0.677784219,-0.991342608,0.453852024,0.705002073,-1.07873443,0.528417767,0.774634045,-1.234027314,0.563493305,0.840736638,-1.320311683,0.547008191,0.865543598,26,W,W
e?,e?_W,-0.92458375,0.439949119,0.740053712,-1.081020145,0.474833521,0.732245529,-1.17701706,0.507607768,0.784602088,-1.247450335,0.526126815,0.808750243,-1.269309129,0.520145661,0.837045978,26,W,EA
e?,e?_W,-1.083311097,0.446924733,0.734855037,-1.106513994,0.515056592,0.846080672,-1.215532732,0.543407827,0.86880518,-1.283217559,0.566141144,0.867501824,-1.314514565,0.584049463,0.976734845,26,W,EA
?,?_W,-0.942353221,0.437445989,0.713025039,-0.926542615,0.398606156,0.692651473,-0.920677495,0.377541659,0.687590142,-0.942353221,0.329576062,0.657476932,-1.308750861,0.19148776,0.591381823,26,W,EA
?,?_W,-1.152140155,0.335699098,0.696914219,-1.058394746,0.34233629,0.702313384,-1.027555297,0.344538934,0.713785785,-0.991342608,0.34178487,0.719094861,-1.149686166,0.348381926,0.731498703,26,W,EA
?,?_W,-1.090215612,0.397041618,0.660689786,-1.049486001,0.378073715,0.691485745,-1.012485045,0.373274986,0.736343132,-1.025388449,0.374877122,0.66349259,-1.042856142,0.349477216,0.677389975,26,W,EA
?,?_W,-1.187143729,0.358196617,0.688760417,-1.092527752,0.388655825,0.762394871,-1.099496422,0.389707903,0.765649259,-1.118320507,0.388655825,0.772485047,-1.169488793,0.382849527,0.772126431,26,W,EA
?,?_W,-0.997638536,0.096049367,0.568342334,-0.930471893,0.290288345,0.607157038,-0.912910466,0.342887406,0.6449287,-0.958417823,0.362527972,0.72738116,-1.029726851,0.350571308,0.730003376,26,W,W
?,?_W,-1.111219885,0.371670278,0.686809197,-1.018915935,0.400168249,0.759493165,-1.045061215,0.392857512,0.782119377,-1.056160108,0.378605489,0.776064149,-1.118320507,0.343438219,0.779630487,26,W,EA
?,?_W,-1.220782088,0.358739064,0.699231717,-1.189691501,0.387602639,0.757311346,-1.202528647,0.401208291,0.763118984,-1.236697543,0.398606156,0.772126431,-1.332007723,0.378073715,0.776064149,26,W,EA
?,?_W,-1.097168132,0.367915916,0.728880411,-1.099496422,0.383378768,0.755124756,-1.03626995,0.385492933,0.758039148,-1.085607309,0.394951753,0.770331421,-1.142360126,0.379668188,0.775706815,26,W,EA
?,?_W,-1.083311097,0.349477216,0.70615216,-1.071908465,0.351664204,0.700388455,-1.090215612,0.349477216,0.714545952,-1.157066273,0.351664204,0.699617445,-1.255591492,0.329017558,0.730751319,26,W,EA
?,?_W,-1.154600181,0.402766328,0.747066104,-1.042856142,0.375943789,0.700773737,-0.999746019,0.347285434,0.685245475,-0.991342608,0.313251466,0.675811443,-1.266550506,0.226755899,0.61348217,26,W,EA
?,?_W,-1.242059486,0.536167977,0.827250257,-1.081020145,0.442944628,0.771049812,-1.149686166,0.440448994,0.766010204,-1.171991924,0.432924504,0.790958041,-1.242059486,0.392857512,0.784602088,26,W,EA
?,?_W,-1.137505747,0.363607886,0.70691815,-1.13026808,0.358196617,0.680146425,-1.025388449,0.350024412,0.709976256,-1.018915935,0.331249702,0.720228862,-1.135087367,0.332363908,0.715305542,26,W,EA
?,?_W,-1.123082421,0.334588603,0.670663936,-1.012485045,0.353301312,0.686418496,-0.987167237,0.357110841,0.708448372,-1.014624083,0.363607886,0.71150181,-1.164501252,0.377009319,0.728131067,26,W,EA
?,?_W,-0.950353263,0.358739064,0.686809197,-0.789341493,0.325659973,0.642481716,-0.739331073,0.293187738,0.63920973,-0.852854899,0.248183103,0.616001063,-1.337907445,0.060882485,0.547008191,26,W,W
?,?_W,-1.280420354,0.403285135,0.737457752,-1.062879058,0.370599041,0.718716574,-1.051705758,0.36899003,0.732245529,-1.099496422,0.376476696,0.730751319,-1.179539129,0.366302579,0.739312696,26,W,EA
?,?_W,-1.17701706,0.422294184,0.777848908,-1.03626995,0.427370337,0.747801398,-1.016767706,0.41616859,0.736343132,-1.049486001,0.399647822,0.73671481,-1.115948026,0.373809317,0.730003376,26,W,EA
?,?_W,-1.212918351,0.407425927,0.772485047,-1.104169327,0.392857512,0.743012294,-1.056160108,0.400168249,0.762032618,-1.081020145,0.395997232,0.739312696,-1.226059145,0.364147406,0.744119509,26,W,EA
?,?_W,-1.025388449,0.219302448,0.437947116,-0.956395578,0.283879933,0.622270676,-0.912910466,0.304129396,0.684071077,-0.907124529,0.285048158,0.658682962,-1.074178614,0.221171025,0.606310656,26,W,W
?,?_W,-1.174501335,0.383378768,0.756583013,-0.970637935,0.389182002,0.762394871,-0.987167237,0.356023884,0.76637102,-1.106513994,0.302983264,0.761307718,-1.212918351,0.18117839,0.682895298,26,W,EA
?,?_W,-1.234027314,0.425850195,0.773201893,-1.085607309,0.433931047,0.743750573,-0.932442337,0.394428604,0.674625906,-0.867534062,0.350024412,0.668677049,-1.115948026,0.157586208,0.587937997,26,W,EA
?,?_W,-1.010350572,0.343438219,0.660689786,-0.928505324,0.383907728,0.723999605,-0.92458375,0.400688405,0.744119509,-0.954377414,0.395474629,0.751469781,-1.157066273,0.37913698,0.75840285,26,W,EA
?,?_W,-1.17701706,0.461710611,0.817357629,-1.085607309,0.452371639,0.757675313,-1.071908465,0.43644298,0.766731705,-1.099496422,0.429898783,0.769972032,-1.169488793,0.412577922,0.78034223,26,W,EA
?,?_W,-1.215532732,0.499160979,0.786725231,-0.98508607,0.44394114,0.717580856,-0.978868434,0.421275854,0.716064555,-0.995535486,0.401727906,0.721738866,-1.058394746,0.375943789,0.717959572,26,W,EA
?,?_W,-1.016767706,0.447421134,0.773918225,-0.964509213,0.432420853,0.761670234,-1.001857952,0.423311478,0.754029665,-1.062879058,0.375410598,0.736343132,-1.374055959,0.168796349,0.629742691,26,W,EA
?,?_W,-1.159538462,0.359281216,0.714545952,-1.047271161,0.359823075,0.727005996,-1.027555297,0.36036464,0.727005996,-1.099496422,0.365225573,0.725879658,-1.159538462,0.361987578,0.761307718,26,W,EA
